total_revenue_type20,total_revenue_type21,n_purchasers_type20,n_purchasers_type21,n_users_type20,n_users_type21,conversion_rate_type20,conversion_rate_type21,arppu_type20,arppu_type21,arpu_type20,arpu_type21
11460000,10330000,137,83,450,450,0.30444444444444446,0.18444444444444444,83649.63503649634,124457.8313253012,25466.666666666668,22955.555555555555
11630000,11540000,128,94,445,455,0.2876404494382023,0.20659340659340658,90859.375,122765.9574468085,26134.83146067416,25362.637362637364
13415000,10260000,150,86,462,438,0.3246753246753247,0.1963470319634703,89433.33333333333,119302.32558139534,29036.796536796537,23424.657534246577
10680000,9910000,120,92,437,463,0.2745995423340961,0.19870410367170627,89000.0,107717.39130434782,24439.359267734555,21403.88768898488
12750000,9020000,143,81,465,435,0.30752688172043013,0.18620689655172415,89160.83916083915,111358.02469135802,27419.354838709678,20735.632183908045
14545000,11470000,152,100,455,445,0.33406593406593404,0.2247191011235955,95690.78947368421,114700.0,31967.032967032967,25775.280898876405
12565000,10840000,136,90,438,462,0.3105022831050228,0.19480519480519481,92389.70588235294,120444.44444444444,28687.214611872147,23463.203463203463
9820000,10220000,122,92,451,449,0.270509977827051,0.20489977728285078,80491.80327868853,111086.95652173914,21773.835920177382,22761.692650334076
10300000,10730000,128,89,440,460,0.2909090909090909,0.1934782608695652,80468.75,120561.79775280898,23409.090909090908,23326.08695652174
13565000,13390000,152,102,456,444,0.3333333333333333,0.22972972972972974,89243.42105263157,131274.50980392157,29747.80701754386,30157.65765765766
9815000,9980000,114,86,444,456,0.25675675675675674,0.18859649122807018,86096.49122807017,116046.51162790698,22105.855855855854,21885.964912280702
10005000,11530000,120,93,432,468,0.2777777777777778,0.1987179487179487,83375.0,123978.49462365592,23159.722222222223,24636.752136752137
12415000,12270000,140,111,444,456,0.3153153153153153,0.24342105263157895,88678.57142857143,110540.54054054055,27961.711711711712,26907.894736842107
11510000,12550000,134,101,459,441,0.29193899782135074,0.2290249433106576,85895.5223880597,124257.42574257425,25076.252723311547,28458.049886621317
10140000,10930000,132,81,453,447,0.2913907284768212,0.18120805369127516,76818.18181818182,134938.27160493826,22384.1059602649,24451.901565995526
9950000,11460000,121,98,436,464,0.2775229357798165,0.21120689655172414,82231.40495867768,116938.77551020408,22821.10091743119,24698.275862068964
11365000,11000000,127,88,438,462,0.2899543378995434,0.19047619047619047,89488.18897637795,125000.0,25947.488584474886,23809.52380952381
12080000,12500000,133,104,423,477,0.3144208037825059,0.2180293501048218,90827.06766917293,120192.30769230769,28557.91962174941,26205.45073375262
12730000,10200000,141,80,462,438,0.3051948051948052,0.182648401826484,90283.68794326241,127500.0,27554.112554112555,23287.671232876713
14110000,10330000,138,94,443,457,0.3115124153498871,0.20568927789934355,102246.37681159421,109893.6170212766,31851.015801354402,22603.93873085339
12245000,13200000,136,105,451,449,0.30155210643015523,0.23385300668151449,90036.76470588235,125714.28571428571,27150.77605321508,29398.663697104676
13360000,9900000,157,86,464,436,0.33836206896551724,0.19724770642201836,85095.54140127389,115116.27906976744,28793.103448275862,22706.422018348625
14225000,11250000,153,90,438,462,0.3493150684931507,0.19480519480519481,92973.85620915033,125000.0,32477.16894977169,24350.64935064935
12415000,12930000,136,97,456,444,0.2982456140350877,0.21846846846846846,91286.76470588235,133298.96907216494,27225.877192982458,29121.62162162162
10265000,9460000,123,85,457,443,0.26914660831509846,0.19187358916478556,83455.28455284552,111294.11764705883,22461.706783369802,21354.401805869074
12790000,10360000,142,82,469,431,0.302771855010661,0.1902552204176334,90070.42253521127,126341.46341463414,27270.788912579956,24037.122969837586
11785000,11690000,138,87,420,480,0.32857142857142857,0.18125,85398.55072463768,134367.816091954,28059.52380952381,24354.166666666668
11170000,11400000,133,93,436,464,0.30504587155963303,0.20043103448275862,83984.96240601504,122580.64516129032,25619.26605504587,24568.96551724138
12230000,10040000,137,81,452,448,0.3030973451327434,0.18080357142857142,89270.07299270073,123950.61728395062,27057.522123893807,22410.714285714286
11955000,11450000,146,90,439,461,0.3325740318906606,0.19522776572668113,81883.56164383562,127222.22222222222,27232.346241457857,24837.310195227765
14200000,12160000,150,92,451,449,0.3325942350332594,0.20489977728285078,94666.66666666667,132173.91304347827,31485.587583148557,27082.40534521158
13975000,7800000,147,66,478,422,0.3075313807531381,0.15639810426540285,95068.02721088435,118181.81818181818,29236.401673640168,18483.412322274882
12560000,10100000,144,85,472,428,0.3050847457627119,0.1985981308411215,87222.22222222222,118823.5294117647,26610.169491525423,23598.130841121496
11775000,11700000,129,104,423,477,0.3049645390070922,0.2180293501048218,91279.06976744186,112500.0,27836.879432624115,24528.30188679245
11555000,10010000,136,78,455,445,0.2989010989010989,0.1752808988764045,84963.23529411765,128333.33333333333,25395.604395604394,22494.38202247191
12335000,11470000,143,88,457,443,0.31291028446389496,0.1986455981941309,86258.74125874125,130340.90909090909,26991.24726477024,25891.647855530475
10910000,13920000,135,100,456,444,0.29605263157894735,0.22522522522522523,80814.81481481482,139200.0,23925.43859649123,31351.35135135135
12030000,10790000,130,93,414,486,0.3140096618357488,0.19135802469135801,92538.46153846153,116021.50537634408,29057.971014492752,22201.646090534978
13850000,11670000,146,98,440,460,0.33181818181818185,0.21304347826086956,94863.01369863014,119081.63265306123,31477.272727272728,25369.565217391304
11160000,11340000,139,93,460,440,0.30217391304347824,0.21136363636363636,80287.76978417266,121935.48387096774,24260.869565217392,25772.727272727272
11070000,10900000,133,102,436,464,0.30504587155963303,0.21982758620689655,83233.08270676692,106862.74509803922,25389.908256880735,23491.379310344826
12470000,9990000,135,84,453,447,0.2980132450331126,0.18791946308724833,92370.37037037036,118928.57142857143,27527.593818984547,22348.993288590606
11600000,14620000,126,104,418,482,0.3014354066985646,0.2157676348547718,92063.49206349206,140576.92307692306,27751.196172248805,30331.95020746888
10775000,10940000,116,93,426,474,0.27230046948356806,0.1962025316455696,92887.93103448275,117634.40860215054,25293.42723004695,23080.16877637131
12045000,9180000,141,88,452,448,0.31194690265486724,0.19642857142857142,85425.53191489361,104318.18181818182,26648.230088495577,20491.071428571428
12635000,10690000,139,91,455,445,0.3054945054945055,0.20449438202247192,90899.28057553957,117472.52747252748,27769.23076923077,24022.47191011236
12220000,9500000,145,81,462,438,0.31385281385281383,0.18493150684931506,84275.86206896552,117283.95061728395,26450.21645021645,21689.497716894977
11060000,10310000,123,85,461,439,0.2668112798264642,0.19362186788154898,89918.69918699187,121294.11764705883,23991.32321041215,23485.193621867882
15225000,9910000,147,87,457,443,0.32166301969365424,0.1963882618510158,103571.42857142857,113908.0459770115,33315.09846827133,22370.20316027088
11765000,12770000,138,98,448,452,0.3080357142857143,0.2168141592920354,85253.62318840579,130306.12244897959,26261.160714285714,28252.21238938053
10555000,11930000,122,90,446,454,0.273542600896861,0.19823788546255505,86516.39344262295,132555.55555555556,23665.91928251121,26277.533039647577
14745000,11590000,156,93,476,424,0.3277310924369748,0.21933962264150944,94519.23076923077,124623.6559139785,30976.89075630252,27334.905660377357
12880000,11110000,125,96,421,479,0.29691211401425177,0.20041753653444677,103040.0,115729.16666666667,30593.824228028505,23194.154488517746
12945000,8140000,137,69,463,437,0.2958963282937365,0.15789473684210525,94489.05109489051,117971.01449275362,27958.963282937366,18627.00228832952
12115000,11350000,138,88,441,459,0.3129251700680272,0.19172113289760348,87789.85507246378,128977.27272727272,27471.655328798184,24727.668845315904
13610000,9580000,143,82,470,430,0.30425531914893617,0.19069767441860466,95174.82517482518,116829.26829268293,28957.44680851064,22279.06976744186
11015000,11070000,133,89,451,449,0.29490022172949004,0.19821826280623608,82819.54887218046,124382.02247191011,24423.50332594235,24654.78841870824
13630000,11320000,145,89,456,444,0.31798245614035087,0.20045045045045046,94000.0,127191.01123595505,29890.35087719298,25495.495495495496
12420000,9880000,131,88,455,445,0.2879120879120879,0.19775280898876405,94809.16030534351,112272.72727272728,27296.703296703297,22202.247191011236
11240000,9960000,136,89,448,452,0.30357142857142855,0.19690265486725664,82647.05882352941,111910.11235955056,25089.285714285714,22035.398230088496
10760000,10540000,127,92,460,440,0.27608695652173915,0.20909090909090908,84724.4094488189,114565.21739130435,23391.304347826088,23954.545454545456
11495000,12600000,129,97,453,447,0.2847682119205298,0.21700223713646533,89108.52713178295,129896.90721649484,25375.275938189847,28187.919463087248
10805000,8470000,134,76,455,445,0.2945054945054945,0.1707865168539326,80634.32835820895,111447.36842105263,23747.252747252747,19033.70786516854
14225000,9280000,156,79,462,438,0.33766233766233766,0.18036529680365296,91185.89743589744,117468.35443037975,30790.04329004329,21187.214611872147
10630000,13120000,130,105,457,443,0.2844638949671772,0.23702031602708803,81769.23076923077,124952.38095238095,23260.39387308534,29616.25282167043
11710000,10660000,130,76,447,453,0.29082774049217003,0.16777041942604856,90076.92307692308,140263.15789473685,26196.868008948546,23532.008830022074
11380000,9730000,138,75,454,446,0.3039647577092511,0.1681614349775785,82463.76811594203,129733.33333333333,25066.079295154184,21816.143497757846
12450000,10600000,133,98,452,448,0.2942477876106195,0.21875,93609.02255639098,108163.26530612246,27544.24778761062,23660.714285714286
11305000,10350000,125,73,441,459,0.2834467120181406,0.15904139433551198,90440.0,141780.8219178082,25634.920634920636,22549.019607843136
11165000,12200000,124,97,419,481,0.29594272076372313,0.20166320166320167,90040.32258064517,125773.19587628866,26646.778042959428,25363.825363825363
9215000,12810000,114,94,425,475,0.26823529411764707,0.19789473684210526,80833.33333333333,136276.59574468085,21682.352941176472,26968.42105263158
12170000,12700000,122,106,436,464,0.2798165137614679,0.22844827586206898,99754.09836065574,119811.32075471699,27912.844036697246,27370.689655172413
11450000,9960000,132,78,449,451,0.29398663697104677,0.1729490022172949,86742.42424242424,127692.30769230769,25501.1135857461,22084.257206208425
14595000,9790000,151,83,454,446,0.33259911894273125,0.1860986547085202,96655.62913907284,117951.80722891567,32147.577092511012,21950.67264573991
13260000,10430000,140,92,453,447,0.3090507726269316,0.2058165548098434,94714.28571428571,113369.56521739131,29271.523178807947,23333.333333333332
10730000,10530000,121,85,440,460,0.275,0.18478260869565216,88677.68595041323,123882.35294117648,24386.363636363636,22891.304347826088
10540000,11190000,121,99,455,445,0.26593406593406593,0.22247191011235956,87107.43801652892,113030.30303030302,23164.835164835164,25146.067415730337
13015000,12460000,136,99,459,441,0.2962962962962963,0.22448979591836735,95698.5294117647,125858.58585858585,28355.11982570806,28253.968253968254
13980000,10140000,151,88,470,430,0.32127659574468087,0.20465116279069767,92582.78145695364,115227.27272727272,29744.68085106383,23581.39534883721
12180000,9820000,148,88,468,432,0.3162393162393162,0.2037037037037037,82297.2972972973,111590.90909090909,26025.641025641027,22731.48148148148
13975000,9240000,143,76,456,444,0.31359649122807015,0.17117117117117117,97727.27272727272,121578.94736842105,30646.929824561405,20810.81081081081
12495000,10640000,129,85,458,442,0.2816593886462882,0.19230769230769232,96860.46511627907,125176.4705882353,27281.659388646287,24072.39819004525
11435000,11350000,134,97,450,450,0.29777777777777775,0.21555555555555556,85335.82089552238,117010.30927835051,25411.11111111111,25222.222222222223
12965000,9710000,136,87,436,464,0.3119266055045872,0.1875,95330.88235294117,111609.19540229885,29736.238532110092,20926.724137931036
11170000,9810000,121,89,443,457,0.27313769751693,0.19474835886214442,92314.04958677686,110224.7191011236,25214.446952595936,21466.083150984683
11965000,13920000,134,116,447,453,0.29977628635346754,0.2560706401766004,89291.04477611941,120000.0,26767.337807606265,30728.476821192053
11350000,13280000,128,96,442,458,0.2895927601809955,0.2096069868995633,88671.875,138333.33333333334,25678.733031674208,28995.633187772924
11300000,10390000,128,87,450,450,0.28444444444444444,0.19333333333333333,88281.25,119425.28735632185,25111.11111111111,23088.88888888889
11640000,11790000,125,92,466,434,0.26824034334763946,0.2119815668202765,93120.0,128152.17391304347,24978.54077253219,27165.89861751152
14075000,12520000,156,92,455,445,0.34285714285714286,0.20674157303370785,90224.35897435897,136086.95652173914,30934.065934065933,28134.83146067416
13320000,9010000,140,82,441,459,0.31746031746031744,0.1786492374727669,95142.85714285714,109878.0487804878,30204.081632653062,19629.62962962963
12800000,11730000,135,96,446,454,0.30269058295964124,0.21145374449339208,94814.81481481482,122187.5,28699.551569506726,25837.004405286345
12800000,10540000,129,98,441,459,0.2925170068027211,0.21350762527233116,99224.80620155038,107551.02040816327,29024.943310657596,22962.962962962964
11025000,11190000,122,88,433,467,0.2817551963048499,0.18843683083511778,90368.85245901639,127159.09090909091,25461.89376443418,23961.456102783726
14345000,8930000,153,73,469,431,0.326226012793177,0.16937354988399073,93758.16993464052,122328.76712328767,30586.3539445629,20719.25754060325
12005000,10660000,124,93,440,460,0.2818181818181818,0.20217391304347826,96814.51612903226,114623.6559139785,27284.090909090908,23173.91304347826
14170000,12330000,138,97,434,466,0.31797235023041476,0.20815450643776823,102681.15942028986,127113.40206185567,32649.769585253456,26459.227467811157
12715000,8800000,148,76,451,449,0.328159645232816,0.16926503340757237,85912.16216216216,115789.47368421052,28192.90465631929,19599.10913140312
13215000,11660000,148,88,446,454,0.33183856502242154,0.19383259911894274,89290.54054054055,132500.0,29630.044843049327,25682.819383259914
12580000,12650000,130,95,422,478,0.3080568720379147,0.19874476987447698,96769.23076923077,133157.8947368421,29810.42654028436,26464.435146443513
12530000,11400000,143,91,442,458,0.3235294117647059,0.19868995633187772,87622.37762237762,125274.72527472528,28348.41628959276,24890.829694323143
11955000,11060000,124,88,465,435,0.26666666666666666,0.20229885057471264,96411.29032258065,125681.81818181818,25709.677419354837,25425.287356321838
13220000,12980000,134,97,444,456,0.30180180180180183,0.21271929824561403,98656.71641791044,133814.43298969071,29774.774774774774,28464.912280701756
11005000,11160000,126,89,454,446,0.2775330396475771,0.19955156950672645,87341.26984126984,125393.25842696629,24240.08810572687,25022.421524663678
12325000,12120000,131,103,461,439,0.2841648590021692,0.23462414578587698,94083.96946564886,117669.90291262136,26735.357917570498,27608.200455580867
11880000,11910000,120,98,434,466,0.2764976958525346,0.21030042918454936,99000.0,121530.61224489796,27373.271889400923,25557.93991416309
12325000,10210000,147,83,430,470,0.34186046511627904,0.17659574468085107,83843.53741496599,123012.04819277108,28662.79069767442,21723.40425531915
11400000,9920000,133,81,459,441,0.289760348583878,0.1836734693877551,85714.28571428571,122469.13580246913,24836.601307189543,22494.331065759638
11125000,13130000,134,94,458,442,0.2925764192139738,0.21266968325791855,83022.3880597015,139680.8510638298,24290.393013100438,29705.882352941175
12420000,12970000,128,108,459,441,0.2788671023965142,0.24489795918367346,97031.25,120092.5925925926,27058.823529411766,29410.430839002267
14770000,11070000,154,93,445,455,0.34606741573033706,0.2043956043956044,95909.09090909091,119032.25806451614,33191.011235955055,24329.67032967033
12380000,10230000,137,91,448,452,0.30580357142857145,0.2013274336283186,90364.96350364963,112417.58241758242,27633.928571428572,22632.743362831858
11990000,11500000,140,96,436,464,0.3211009174311927,0.20689655172413793,85642.85714285714,119791.66666666667,27500.0,24784.48275862069
10745000,11780000,124,101,437,463,0.2837528604118993,0.21814254859611232,86653.2258064516,116633.66336633664,24588.100686498856,25442.764578833692
11535000,10200000,131,87,439,461,0.2984054669703872,0.18872017353579176,88053.43511450382,117241.37931034483,26275.626423690206,22125.813449023863
13625000,11650000,147,87,458,442,0.32096069868995636,0.19683257918552036,92687.07482993197,133908.0459770115,29748.90829694323,26357.466063348416
11595000,9980000,128,84,465,435,0.2752688172043011,0.19310344827586207,90585.9375,118809.52380952382,24935.483870967742,22942.528735632182
9180000,9240000,111,84,449,451,0.24721603563474387,0.18625277161862527,82702.7027027027,110000.0,20445.43429844098,20487.80487804878
10525000,10190000,124,94,437,463,0.2837528604118993,0.20302375809935205,84879.03225806452,108404.25531914894,24084.66819221968,22008.63930885529
13220000,10260000,145,86,447,453,0.3243847874720358,0.18984547461368653,91172.41379310345,119302.32558139534,29574.94407158837,22649.006622516557
14250000,12250000,153,93,476,424,0.32142857142857145,0.21933962264150944,93137.25490196078,131720.4301075269,29936.974789915967,28891.509433962263
11650000,10440000,145,92,447,453,0.3243847874720358,0.20309050772626933,80344.8275862069,113478.26086956522,26062.639821029083,23046.35761589404
11535000,10040000,136,95,441,459,0.30839002267573695,0.20697167755991286,84816.17647058824,105684.21052631579,26156.462585034013,21873.63834422658
12120000,10330000,136,83,466,434,0.2918454935622318,0.1912442396313364,89117.64705882352,124457.8313253012,26008.583690987125,23801.84331797235
12565000,11370000,142,92,444,456,0.31981981981981983,0.20175438596491227,88485.91549295775,123586.95652173914,28299.54954954955,24934.21052631579
13315000,10480000,140,90,478,422,0.2928870292887029,0.2132701421800948,95107.14285714286,116444.44444444444,27855.648535564855,24834.123222748814
13065000,8120000,141,76,467,433,0.3019271948608137,0.17551963048498845,92659.5744680851,106842.1052631579,27976.44539614561,18752.886836027712
11295000,10460000,139,88,453,447,0.3068432671081678,0.19686800894854586,81258.99280575539,118863.63636363637,24933.774834437085,23400.447427293064
13700000,9650000,148,83,475,425,0.31157894736842107,0.1952941176470588,92567.56756756757,116265.06024096385,28842.105263157893,22705.882352941175
12260000,10390000,129,81,427,473,0.30210772833723654,0.17124735729386892,95038.75968992247,128271.6049382716,28711.943793911007,21966.1733615222
11380000,11380000,129,94,436,464,0.2958715596330275,0.2025862068965517,88217.0542635659,121063.82978723405,26100.91743119266,24525.862068965518
11730000,10460000,137,88,443,457,0.309255079006772,0.1925601750547046,85620.43795620438,118863.63636363637,26478.555304740406,22888.40262582057
10845000,11180000,125,94,433,467,0.28868360277136257,0.2012847965738758,86760.0,118936.17021276595,25046.189376443417,23940.042826552464
10980000,10710000,133,89,446,454,0.2982062780269058,0.1960352422907489,82556.3909774436,120337.0786516854,24618.83408071749,23590.30837004405
10520000,13690000,122,108,437,463,0.2791762013729977,0.23326133909287258,86229.5081967213,126759.25925925926,24073.226544622426,29568.03455723542
12465000,11270000,126,92,447,453,0.28187919463087246,0.20309050772626933,98928.57142857143,122500.0,27885.906040268455,24878.58719646799
11530000,10440000,130,90,424,476,0.30660377358490565,0.18907563025210083,88692.30769230769,116000.0,27193.396226415094,21932.7731092437
12060000,11050000,148,82,464,436,0.31896551724137934,0.18807339449541285,81486.48648648648,134756.0975609756,25991.379310344826,25344.036697247706
11070000,11980000,126,83,443,457,0.28442437923250563,0.18161925601750548,87857.14285714286,144337.34939759035,24988.713318284423,26214.442013129104
13395000,10430000,143,86,466,434,0.30686695278969955,0.19815668202764977,93671.32867132867,121279.06976744186,28744.635193133046,24032.25806451613
11605000,11280000,133,99,435,465,0.3057471264367816,0.2129032258064516,87255.63909774437,113939.39393939394,26678.16091954023,24258.064516129034
11700000,10490000,126,86,467,433,0.2698072805139186,0.19861431870669746,92857.14285714286,121976.74418604652,25053.533190578157,24226.32794457275
10730000,9170000,128,82,445,455,0.2876404494382023,0.18021978021978022,83828.125,111829.26829268293,24112.3595505618,20153.846153846152
10945000,9930000,136,90,450,450,0.3022222222222222,0.2,80477.94117647059,110333.33333333333,24322.222222222223,22066.666666666668
10965000,12480000,134,101,462,438,0.29004329004329005,0.23059360730593606,81828.35820895522,123564.35643564357,23733.766233766233,28493.15068493151
11615000,13260000,133,100,425,475,0.3129411764705882,0.21052631578947367,87330.82706766918,132600.0,27329.41176470588,27915.78947368421
10645000,9430000,126,86,436,464,0.2889908256880734,0.1853448275862069,84484.12698412698,109651.16279069768,24415.1376146789,20323.275862068964
11200000,11160000,130,96,445,455,0.29213483146067415,0.210989010989011,86153.84615384616,116250.0,25168.539325842696,24527.472527472528
11400000,10990000,130,91,458,442,0.2838427947598253,0.20588235294117646,87692.30769230769,120769.23076923077,24890.829694323143,24864.25339366516
13120000,11800000,136,93,447,453,0.3042505592841163,0.2052980132450331,96470.58823529411,126881.72043010753,29351.23042505593,26048.565121412805
13305000,10860000,164,87,470,430,0.34893617021276596,0.20232558139534884,81128.0487804878,124827.58620689655,28308.510638297874,25255.81395348837
